Artist;Degree_Centrality;Betweenness_Centrality;Closeness_Centrality;Eigenvector_Centrality
Grupo Firme;0.001282051282051282;0.0003277422132724739;0.15674259067960597;0.006909922846683329
A7S;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Julieta Venegas;0.001282051282051282;0.0;0.16573961538461537;0.014555105009876635
Aitch;0.001282051282051282;0.0;0.15869361871372595;0.0007489548730750863
Jennifer Hudson;0.001282051282051282;0.0;0.14564113829931052;0.0002067360308764009
Mariah Carey;0.001282051282051282;0.0;0.14564113829931052;0.0002067360308764009
Diego & Victor Hugo;0.001282051282051282;0.0009341951612637949;0.11067014916173569;8.907680769067577e-06
Sickick;0.001282051282051282;0.0;0.1535194658990509;0.0003949832444428748
benny blanco;0.001282051282051282;0.0;0.14701048020632906;0.00014601719681502838
Topic;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
ATB;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Gera MX;0.001282051282051282;0.0009341951612637949;0.11124957402645683;2.240767316646521e-05
AgroPlay;0.001282051282051282;1.1512968536701697e-06;0.0973107182859414;2.3549924998605625e-06
Dilsinho;0.001282051282051282;2.5829775669416463e-05;0.09749389140271493;1.074127580112977e-06
Wall Hein;0.001282051282051282;0.0;0.0017094017094017094;1.9484489050075776e-18
MC Caverinha;0.001282051282051282;0.0;0.0017094017094017094;1.9484489050075776e-18
Kirsty MacColl;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Data Luv;0.000641025641025641;0.0;0.14417155130881643;0.00012086695438365414
anders;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22
Brandy;0.000641025641025641;0.0;0.12822189028672085;5.593344561348897e-05
Baby Goth;0.000641025641025641;0.0;0.14974667092935975;0.00030454890860860776
Tove Lo;0.000641025641025641;0.0;0.14280511406566895;0.0003944341164604739
Felipe Araújo;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Aazar;0.000641025641025641;0.0;0.1331455779118054;5.454535700151963e-05
Popcaan;0.000641025641025641;0.0;0.15326393137101477;0.0005627960091175468
John Mayer;0.000641025641025641;0.0;0.12822189028672085;5.593344561348897e-05
88-Keys;0.000641025641025641;0.0;0.12145655531629443;1.0229331911289302e-05
Swizz Beatz;0.000641025641025641;0.0;0.15536146923942198;0.0011592465039851957
Wyclef Jean;0.000641025641025641;0.0;0.14643896040344176;0.003253827511813791
Renn da Penha;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Chelsea Cutler;0.000641025641025641;0.0;0.13638875525396263;6.578493135407606e-05
The Pogues;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Mike Yung;0.000641025641025641;0.0;0.13850878771905012;0.00026791947708871633
AYLIVA;0.000641025641025641;0.0;0.10203128255639951;3.654920047128631e-07
John Williams;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Teddy Geiger;0.000641025641025641;0.0;0.1352976452119309;0.00015804128188990144
Lizzo;0.000641025641025641;0.0;0.15072718750874442;0.00042390194677219685
Boris Karloff;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
The Puppini Sisters;0.000641025641025641;0.0;0.0019631410256410256;1.7905670169113035e-19
Wolfine;0.000641025641025641;0.0;0.15615188937687524;0.0068553291172701635
Winona Oak;0.000641025641025641;0.0;0.1331455779118054;5.454535700151963e-05
Stevie Wonder;0.000641025641025641;0.0;0.13733809693786492;0.00017722817767162777
Justin Mylo;0.000641025641025641;0.0;0.13850878771905012;0.00026791947708871633
La Adictiva;0.000641025641025641;0.0;0.11016991184832182;2.4003540394955825e-05
Liz Gillies;0.000641025641025641;0.0;0.1456155468148088;0.00019600432169500964
Fren;0.000641025641025641;0.0;0.0009615384615384616;1.871398819499591e-21
Baby Rasta;0.000641025641025641;0.0;0.15848117745708107;0.010403462564233454
Veysel;0.000641025641025641;0.0;0.10496492424611488;1.1376878128374826e-06
Henri René and His Orchestra;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22
Udo Lindenberg;0.000641025641025641;0.0;0.09197536924784426;3.8783477930325734e-08
Edgardo Nuñez;0.000641025641025641;0.0;0.11759586730851099;5.922303817863154e-05
TWISTED;0.000641025641025641;0.0;0.11015526743627235;7.908698658975882e-06
The Andrews Sisters;0.000641025641025641;0.0;0.0014652014652014652;3.2290383142308817e-19
Nate Dogg;0.000641025641025641;0.0;0.14300225658724364;0.00014985262284162852
Haze;0.000641025641025641;0.0;0.16647209259202025;0.012980255937016818
Mykola Dmytrovych Leontovych;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Miguel;0.000641025641025641;0.0;0.13638875525396263;6.578493135407606e-05
London Grammar;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22
Ferrugem;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Emani 22;0.000641025641025641;0.0;0.14974667092935975;0.00030454890860860776
Blake Shelton;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Kodie Shane;0.000641025641025641;0.0;0.14974667092935975;0.00030454890860860776
ACRAZE;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Sorana;0.000641025641025641;0.0;0.13668119362082745;0.0005746543103312749
Bradley Cooper;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22
Maggie Rogers;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
BYOR;0.000641025641025641;0.0;0.137932436238861;0.00020257263818475486
Earth;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Wind & Fire;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
MC Gury;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Zach Bryan;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Colby O'Donis;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22
BLACKPINK;0.000641025641025641;0.0;0.15742744622398877;0.0014708381337822038
Måneskin;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Eliza Rose;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Willy William;0.000641025641025641;0.0;0.17741341830937205;0.01120036682949165
Tom Morello;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
The Boy Next Door;0.000641025641025641;0.0;0.11009672869975778;7.822418816532579e-06
Lost Frequencies;0.000641025641025641;0.0;0.11496921155980533;3.644784376047231e-06
Timbaland;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Humberto & Ronaldo;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22
Thalia;0.000641025641025641;0.0;0.15550723905480895;0.006224091765976861
Nelly Furtado;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Interplanetary Criminal;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
FP do Trem Bala;0.000641025641025641;0.0;0.09631544362192897;1.0386397051727073e-06
Cherish;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Gwen Stefani;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Jack & Jack;0.000641025641025641;0.0;0.13145591321749314;0.0001081314389601741
Sophia Somajo;0.000641025641025641;0.0;0.13668119362082745;0.0005746543103312749
MC L da Vinte;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Vanessa Paradis;0.000641025641025641;0.0;0.09648365082350412;2.096125361351938e-07
Nemir;0.000641025641025641;0.0;0.09648365082350412;2.096125361351938e-07
Aloe Blacc;0.000641025641025641;0.0;0.09948356265583155;1.7934169839717397e-07
Mc Livinho;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
TrifeDrew;0.000641025641025641;0.0;0.15423377571618777;0.0008505578465615877
Kelsea Ballerini;0.000641025641025641;0.0;0.1331455779118054;5.454535700151963e-05
Jess Glynne;0.000641025641025641;0.0;0.13265536688379653;7.591072966219424e-05
Tony Dize;0.000641025641025641;0.0;0.1654087977890373;0.013255665204006286
Why Don't We;0.000641025641025641;0.0;0.0014652014652014652;1.6823325340346334e-17
Márcia Fellipe;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22
DJ SpinKing;0.000641025641025641;0.0;0.15423377571618777;0.0008505578465615877
Frank Sinatra;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Miggy Dela Rosa;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Bobby Shmurda;0.000641025641025641;0.0;0.15423377571618777;0.0008505578465615877
Mc Tato;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
James Hype;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Mert Demir;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Mabel Matiz;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
DENNIS;0.000641025641025641;0.0;0.1300530566420397;0.0001709421593330165
B. Swanson Quartet;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Os Gemeos da Putaria;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Nicky Romero;0.000641025641025641;0.0;0.1322320212100011;5.879451810246591e-05
Damian Lemar Hudson;0.000641025641025641;0.0;0.14354721581899824;0.00010070209038308704
The Dap-Kings Horns;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
El Chacal;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
IAmChino;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Shelley FKA DRAM;0.000641025641025641;0.0;0.14832612796188954;0.00028674228976465984
Louis Tomlinson;0.000641025641025641;0.0;0.1322320212100011;5.879451810246591e-05
MIMI;0.000641025641025641;0.0;0.11435050047234398;3.583451457681295e-06
Iggy Azalea;0.000641025641025641;0.0;0.15802785601126562;0.0032739935128705843
Killer Mike;0.000641025641025641;0.0;0.14354721581899824;0.00010070209038308704
Billie Eilish;0.000641025641025641;0.0;0.15562405200433369;0.0007541236433621181
Ansel Elgort;0.000641025641025641;0.0;0.14354721581899824;0.00010070209038308704
Eden Muñoz;0.000641025641025641;0.0;0.11034594899108881;2.616261146799194e-05
Lucy Rose;0.000641025641025641;0.0;0.14354721581899824;0.00010070209038308704
Neil deGrasse Tyson;0.000641025641025641;0.0;0.14354721581899824;0.00010070209038308704
Jay Rock;0.000641025641025641;0.0;0.14038591850297763;0.00013192464884497596
Phoebe Ryan;0.000641025641025641;0.0;0.1331455779118054;5.454535700151963e-05
Charly Black;0.000641025641025641;0.0;0.16261736203357083;0.010553128933023173
Kesha;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Matoma;0.000641025641025641;0.0;0.09407402394404324;6.555556197699443e-08
Giggs;0.000641025641025641;0.0;0.15326393137101477;0.0005627960091175468
Gesaffelstein;0.000641025641025641;0.0;0.1566833195165583;0.0010223004628494158
HUGEL;0.000641025641025641;0.0;0.129707008439987;0.00015228641628457307
Dina Rae;0.000641025641025641;0.0;0.14300225658724364;0.00014985262284162852
ROZES;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22
dazy;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Nicky Youre;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Gavin James;0.000641025641025641;0.0;0.13668119362082745;0.0005746543103312749
Skip Marley;0.000641025641025641;0.0;0.15045353611530082;0.0006636305549897984
LE SSERAFIM;0.000641025641025641;0.0;0.1448266474874304;0.0011492629588027007
Bomba Estéreo;0.000641025641025641;0.0;0.1654087977890373;0.013255665204006286
JP Cooper;0.000641025641025641;0.0;0.13145591321749314;0.0001081314389601741
Thomas Rhett;0.000641025641025641;0.0;0.11168437694381089;3.06880916279135e-06
Lucenzo;0.000641025641025641;0.0;0.13498909870061523;0.0008056875788270626
Milo j;0.000641025641025641;0.0;0.12199294522642086;0.0001571910899379232
Linkin Park;0.000641025641025641;0.0;0.14334856891940442;0.0002520202232765568
Shawn Hook;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Vanessa Hudgens;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Chino & Nacho;0.000641025641025641;0.0;0.16261736203357083;0.010553128933023173
Yahritza Y Su Esencia;0.000641025641025641;0.0;0.13562979982374418;0.0006962300900551139
DJ Ak beats;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Zayion McCall;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Hook N Sling;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22
Arrhult;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Joakim Lundell;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Bipolar Sunshine;0.000641025641025641;0.0;0.1497196164269335;0.0007049190498222886
XYLØ;0.000641025641025641;0.0;0.1331455779118054;5.454535700151963e-05
kai;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22
Zay Hilfigerrr;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Jeremih;0.000641025641025641;0.0;0.1382084851439421;0.00012180149505019263
CMC$;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
PinkPantheress;0.000641025641025641;0.0;0.13158114908273688;5.259578726883447e-05
Rema;0.000641025641025641;0.0;0.1270814410248546;2.1057105809250242e-05
TWENTY88;0.000641025641025641;0.0;0.1382084851439421;0.00012180149505019263
Dante Klein;0.000641025641025641;0.0;0.12962585279572608;0.0001506252807339708
Marc E. Bassy;0.000641025641025641;0.0;0.13906663482515136;0.00019000654920025027
Young Miko;0.000641025641025641;0.0;0.14880554442863653;0.006118861720659951
Yng Lvcas;0.000641025641025641;0.0;0.12966641791942995;0.0004153103295443612
DVBBS;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Mura Masa;0.000641025641025641;0.0;0.1453091490308744;0.000295232246511258
FRENSHIP;0.000641025641025641;0.0;0.11262545215045894;2.835699402885826e-06
Flo Rida;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
MC Eiht;0.000641025641025641;0.0;0.14038591850297763;0.00013192464884497596
Axwell /\ Ingrosso;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Kid Ink;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Louane;0.000641025641025641;0.0;0.1331455779118054;5.454535700151963e-05
Florida Georgia Line;0.000641025641025641;0.0;0.1331455779118054;5.454535700151963e-05
Alejandro Fernández;0.000641025641025641;0.0;0.12892004930352782;0.0006385736305755553
99 Percent;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Stephen Sanchez;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Bahari;0.000641025641025641;0.0;0.1099798376805676;2.7497122704652468e-06
Dyo;0.000641025641025641;0.0;0.11435050047234398;3.583451457681295e-06
Dakota;0.000641025641025641;0.0;0.13145591321749314;0.0001081314389601741
Em Beihold;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Hot Shade;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Mike Perry;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Jillian Edwards;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Thomas Gold;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
ALMA;0.000641025641025641;0.0;0.1484323978010168;0.000338438691865783
Kollegah;0.000641025641025641;0.0;0.12770813329065756;4.94139638236286e-05
Moelogo;0.000641025641025641;0.0;0.13145591321749314;0.0001081314389601741
Dagny;0.000641025641025641;0.0;0.1069011967135032;1.050882038396095e-06
Louis Prima;0.000641025641025641;0.0;0.12506762404513685;2.5393169858524916e-05
Jon Batiste;0.000641025641025641;0.0;0.12962585279572608;5.9780709591251284e-05
Tony Williams;0.000641025641025641;0.0;0.13050363416111446;3.101805073366779e-05
Showtek;0.000641025641025641;0.0;0.1572482119398628;0.0027403051729923637
Yasiin Bey;0.000641025641025641;0.0;0.12506762404513685;2.5393169858524916e-05
Paloma Faith;0.000641025641025641;0.0;0.12346514852846795;1.9632719442577254e-05
El Padrinito Toys;0.000641025641025641;0.0;0.09586974513223935;1.3585872448236956e-06
Nego do Borel;0.000641025641025641;0.0;0.15615188937687524;0.0068553291172701635
So!YoON!;0.000641025641025641;0.0;0.10191834668836267;4.3290371441031514e-07
MC MM;0.000641025641025641;0.0;0.001153846153846154;9.51352398014766e-20
Vince Staples;0.000641025641025641;0.0;0.14467494359690586;0.0002650577229594469
Christine and the Queens;0.000641025641025641;0.0;0.13503309058547774;5.571951769599478e-05
MC Xenon;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Pi'erre Bourne;0.000641025641025641;0.0;0.1284404954933473;3.083368700588423e-05
J-AX;0.000641025641025641;0.0;0.0868838411536042;5.134664750319482e-08
Enrique Iglesias;0.000641025641025641;0.0;0.13411524145057077;0.0005548453529886004
SYML;0.000641025641025641;0.0;0.12962585279572608;5.9780709591251284e-05
King Khalil;0.000641025641025641;0.0;0.12242548041410502;1.2013296232990454e-05
Yo Gotti;0.000641025641025641;0.0;0.15872401396726238;0.0008873723483198897
DJ Durel;0.000641025641025641;0.0;0.15012646321070233;0.000401882547211577
Mikky Ekko;0.000641025641025641;0.0;0.13941757687131173;0.00014151103178883088
Arthur Hanlon;0.000641025641025641;0.0;0.16248981900452486;0.01294552752464029
Brando;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22
Rudimental;0.000641025641025641;0.0;0.14280511406566895;0.0003944341164604739
Carla Morrison;0.000641025641025641;0.0;0.15994944545899958;0.008375728507931451
HARDY;0.000641025641025641;0.0;0.12552227763148696;2.0352152797134606e-05
Maldy;0.000641025641025641;0.0;0.15994944545899958;0.008375728507931451
Michael Jackson;0.000641025641025641;0.0;0.15326393137101477;0.0005627960091175468
MC Rita;0.000641025641025641;0.0;0.11040475312058046;8.877162971768645e-06
Eric Church;0.000641025641025641;0.0;0.12552227763148696;2.0352152797134606e-05
Yuridia;0.000641025641025641;0.0;0.09652860534922271;1.1605234100146667e-06
Brandi Carlile;0.000641025641025641;0.0;0.14012480164407792;0.00016806038758832777
Banx & Ranx;0.000641025641025641;0.0;0.12346514852846795;1.9632719442577254e-05
Mala Rodríguez;0.000641025641025641;0.0;0.15233420531674208;0.0009456570011871815
Marvin Gaye;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Tammi Terrell;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Cordae;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22
Leo Lewis;0.000641025641025641;0.0;0.09948356265583155;1.7934169839717397e-07
Justin Jesso;0.000641025641025641;0.0;0.13638875525396263;6.578493135407606e-05
Burak Yeter;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Gente De Zona;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Jesse & Joy;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
L.V.;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Coolio;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
La Kelly;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Rik Rok;0.000641025641025641;0.0;0.10308472159759632;2.006605296375851e-05
Cartel De Santa;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Danelle Sandoval;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
PR1ISVX;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Zoe Nash;0.000641025641025641;0.0;0.13906663482515136;0.00019000654920025027
El Chachito;0.000641025641025641;0.0;0.11034594899108881;2.616261146799194e-05
Kash Doll;0.000641025641025641;0.0;0.1382084851439421;0.00012180149505019263
James Blunt;0.000641025641025641;0.0;0.129707008439987;0.00015228641628457307
Craig David;0.000641025641025641;0.0;0.12521880884301556;2.0222769612577386e-05
Quintino;0.000641025641025641;0.0;0.001153846153846154;5.2102512426701245e-21
The Night Game;0.000641025641025641;0.0;0.13638875525396263;6.578493135407606e-05
Carge;0.000641025641025641;0.0;0.12459751570035738;3.081071568929956e-05
Jasiel Nuñez;0.000641025641025641;0.0;0.12966641791942995;0.0004153103295443612
LISA;0.000641025641025641;0.0;0.10387291011820969;4.462580584923386e-07
Tee Grizzley;0.000641025641025641;0.0;0.14377135269310842;0.00024077656321831164
Kanii;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
The tiol;0.000641025641025641;0.0;0.13869423881557771;0.00012417691566945707
Joey Monta;0.000641025641025641;0.0;0.1410790052643985;0.003621514656815638
Dalmata;0.000641025641025641;0.0;0.1410790052643985;0.003621514656815638
Simone & Simaria;0.000641025641025641;0.0;0.1300530566420397;0.0001709421593330165
Alex Sensation;0.000641025641025641;0.0;0.16248981900452486;0.01294552752464029
AJR;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Rivers Cuomo;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
IU;0.000641025641025641;0.0;0.09948356265583155;1.728947697609432e-07
Chino Pacas;0.000641025641025641;0.0;0.11759586730851099;5.922303817863154e-05
William Singe;0.000641025641025641;0.0;0.13145591321749314;0.0001081314389601741
Lil Xan;0.000641025641025641;0.0;0.1518596439294625;0.0009429282768806262
Young Sinatra;0.000641025641025641;0.0;0.14354721581899824;0.00010070209038308704
Colde;0.000641025641025641;0.0;0.10191834668836267;4.3290371441031514e-07
Ugly God;0.000641025641025641;0.0;0.14377135269310842;0.00024077656321831164
Thurl Ravenscroft;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
MC Zaquin;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Louis Armstrong;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Esprit Ange Andraos;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
King Von;0.000641025641025641;0.0;0.1509193365367104;0.00043929941806152267
Eric Land;0.000641025641025641;0.0;0.11169943077545179;1.0705080861268509e-05
Purple Disco Machine;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Sophie and the Giants;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Kacey Musgraves;0.000641025641025641;0.0;0.12376016680452165;2.1502361228738455e-05
AJ Mitchell;0.000641025641025641;0.0;0.12954479864359494;0.00015012984841196098
Andrew Andraos;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
ABRA;0.000641025641025641;0.0;0.1654087977890373;0.013255665204006286
Clean Bandit;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Octavian;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Skepta;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Sean Kingston;0.000641025641025641;0.0;0.15541974435916672;0.0010176290569709492
MC Teteu;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Dj Serpinha;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Omah Lay;0.000641025641025641;0.0;0.15541974435916672;0.0010176290569709492
Rex Orange County;0.000641025641025641;0.0;0.14467494359690586;0.0002650577229594469
Mabel;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Ri Sawayama;0.000641025641025641;0.0;0.13503309058547774;5.571951769599478e-05
Super Yei;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Chlöe;0.000641025641025641;0.0;0.15236221307649878;0.00033240197642323823
Ed Maverick;0.000641025641025641;0.0;0.10967417640591276;3.862146047215585e-05
Boney M.;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
salem ilese;0.000641025641025641;0.0;0.13668119362082745;0.0005746543103312749
Jeff Costa;0.000641025641025641;0.0;0.1310194588020675;0.00018266898200639293
Mc Lele JP;0.000641025641025641;0.0;0.001153846153846154;9.51352398014767e-20
Avine Vinny;0.000641025641025641;0.0;0.09695777195777194;5.5881066524694e-07
Alico;0.000641025641025641;0.0;0.001153846153846154;9.51352398014767e-20
Avril Lavigne;0.000641025641025641;0.0;0.1244104604298269;1.2153680737302372e-05
MC Bruninho;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Sid Sriram;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Devi Sri Prasad;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Menor Nico;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Petter Ferraz;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Rich Brian;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22
Savage Ga$p;0.000641025641025641;0.0;0.001153846153846154;5.2102512426701245e-21
Douglas & Vinicius;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Jone Quest;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Olga Merediz;0.000641025641025641;0.0;0.002097902097902098;5.154837538485415e-14
Majestic;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Akon;0.000641025641025641;0.0;0.15423377571618777;0.0008505578465615877
Keith Urban;0.000641025641025641;0.0;0.12258847291761492;5.815894414140696e-05
Fally Ipupa;0.000641025641025641;0.0;0.11113022353802827;4.023687511448012e-06
Sam Tompkins;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Jnr Choi;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
T-Low;0.000641025641025641;0.0;0.11809862860525537;4.9125310945438344e-06
EST Gee;0.000641025641025641;0.0;0.16775264715042043;0.0014196743589779235
24kGoldn;0.000641025641025641;0.0;0.13001224928193864;6.117111596834146e-05
DannyLux;0.000641025641025641;0.0;0.11024319235374176;2.4171899545004582e-05
Wes;0.000641025641025641;0.0;0.129707008439987;0.00015228641628457307
BoyWithUke;0.000641025641025641;0.0;0.1244104604298269;1.2153680737302372e-05
Aventura;0.000641025641025641;0.0;0.1654087977890373;0.013255665204006286
Giant Rooks;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
AnnenMayKantereit;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Mahmood;0.000641025641025641;0.0;0.11280943056399086;7.212000515459403e-06
Sonus030;0.000641025641025641;0.0;0.14417155130881643;0.00012086695438365414
Ir Sais;0.000641025641025641;0.0;0.15848117745708107;0.010403462564233454
Lous and The Yakuza;0.000641025641025641;0.0;0.11113022353802827;4.023687511448012e-06
Donna Summer;0.000641025641025641;0.0;0.13638875525396263;6.578493135407606e-05
Kimbra;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Amanda Shires;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Gotye;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Tokischa;0.000641025641025641;0.0;0.15775710582963579;0.004708050762855675
Alvaro Diaz;0.000641025641025641;0.0;0.15848117745708107;0.010403462564233454
Conan Gray;0.000641025641025641;0.0;0.12202887305596774;1.1540108560266884e-05
Kevin Gates;0.000641025641025641;0.0;0.13729259061018503;7.873530993013699e-05
Chefin;0.000641025641025641;0.0;0.0016483516483516484;2.5986866964704974e-17
George Henrique & Rodrigo;0.000641025641025641;0.0;0.13027795581246296;0.00017143772123363643
Luke Combs;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Tina Turner;0.000641025641025641;0.0;0.13638875525396263;6.578493135407606e-05
Gus Dapperton;0.000641025641025641;0.0;0.10730261257582245;2.54379143005172e-06
OmenXIII;0.000641025641025641;0.0;0.001153846153846154;5.2102512426701245e-21
Connie Constance;0.000641025641025641;0.0;0.1290204074300291;5.315960024941543e-05
Fireboy DML;0.000641025641025641;0.0;0.1566833195165583;0.0008428684306138284
