Artist;Degree_Centrality;Betweenness_Centrality;Closeness_Centrality;Eigenvector_Centrality;Community_ID
NF;0.001282051282051282;8.223548954786928e-07;0.001282051282051282;5.248295858171788e-22;20
TOMORROW X TOGETHER;0.001282051282051282;0.0009341951612637949;0.1311231134371957;0.00015210788421754306;2
Sleepy Hallow;0.001282051282051282;1.6447097909573855e-06;0.0014423076923076924;3.0279868964567678e-21;66
Fred again..;0.001282051282051282;0.0;0.14344782359755529;0.0006200149175416965;6
L-Gante;0.001282051282051282;3.5124443995996643e-05;0.1514987343552243;0.0035545131152635127;87
Dj Chris No Beat;0.001282051282051282;0.0;0.09729929281708076;1.85047018775567e-06;85
Nathy Peluso;0.001282051282051282;0.0011934817965025663;0.146724163761168;0.0026603541930697795;87
Patricia Quinn;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;100
Mc Paiva ZS;0.001282051282051282;0.0;0.0024161735700197235;3.3769324359233595e-15;52
Jorge & Mateus;0.001282051282051282;0.0018667456127366326;0.130421478898816;0.00017152982554672906;84
Little Nell;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;100
Ava Max;0.001282051282051282;0.00017419566747681404;0.14891250259174785;0.0010581288968615648;164
Jung Kook;0.001282051282051282;0.0;0.14848558984466526;0.00018166786412491078;8
Mc Anjim;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;99
Oscar Maydon;0.001282051282051282;0.0009341951612637949;0.11037534322363836;2.6232970083859588e-05;0
Carin Leon;0.001282051282051282;1.589042114129603e-05;0.137932436238861;0.0010541072084854467;0
Dj Lv Mdp;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;99
DJ PH DA SERRA;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;99
Chimbala;0.001282051282051282;0.0;0.15742744622398877;0.009532602041631756;80
Annie Lennox;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;53
Silk Sonic;0.001282051282051282;0.0;0.13941757687131173;0.0001511937444288901;15
Marracash;0.001282051282051282;8.223548954786928e-07;0.001282051282051282;5.248295858171788e-22;96
Eurythmics;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;53
PNAU;0.001282051282051282;0.0;0.15808814897426113;0.0016083517781397849;154
Dj Adoni;0.001282051282051282;0.0;0.16053817840431556;0.01050190519181062;148
Kotim;0.001282051282051282;0.0;0.0024161735700197235;3.3769324359233595e-15;52
Angèle;0.001282051282051282;0.010813291954934435;0.15839030522230063;0.0014748618212936518;154
John Scott Trotter & His Orchestra;0.001282051282051282;0.0;0.0017094017094017094;5.633523205578254e-19;42
Dolly Parton;0.001282051282051282;4.934129372872157e-06;0.0022435897435897434;2.2455455881613573e-19;144
Costa Gold;0.001282051282051282;0.0;0.0014423076923076924;1.764414000056047e-19;107
André Nine;0.001282051282051282;0.0;0.0014423076923076924;1.764414000056047e-19;107
Brett Eldredge;0.001282051282051282;1.8332599533845187e-05;0.1295043095676007;2.9913781764367203e-05;164
Kelly Clarkson;0.001282051282051282;0.0004324672874446288;0.14582053086804098;0.0001975566833248358;164
Young Nudy;0.001282051282051282;0.0;0.15409038246989157;0.0008421659601092117;5
Yebba;0.001282051282051282;8.684496492671489e-05;0.15524505000432312;0.0005881123363789415;154
Mustafa;0.001282051282051282;0.0;0.15409038246989157;0.0008421659601092117;5
Eartha Kitt;0.001282051282051282;8.223548954786928e-07;0.001282051282051282;5.248295858171788e-22;46
DJ Nelson;0.001282051282051282;0.0;0.15498374358015277;0.011268503698133725;6
Doode;0.001282051282051282;0.0;0.11302483318645348;1.5850162813665892e-05;26
Mahalia;0.001282051282051282;0.0;0.10193088277036616;4.5661617454183566e-07;16
Paul Blanco;0.001282051282051282;0.0;0.10193088277036616;4.5661617454183566e-07;16
The Fontane Sisters;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;43
Perry Como;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;43
Mitchell Ayres & His Orchestra;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;43
Ken Darby Singers;0.001282051282051282;0.0;0.0017094017094017094;5.633523205578254e-19;42
Fuego;0.001282051282051282;0.0;0.15437743608850166;0.005772960014306876;87
MC G15;0.001282051282051282;0.0;0.0971623961687275;1.0561427800184004e-06;70
Grupo Firme;0.001282051282051282;0.0003277422132724739;0.15674259067960597;0.006909922846683329;80
A7S;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;95
Julieta Venegas;0.001282051282051282;0.0;0.16573961538461537;0.014555105009876635;6
Aitch;0.001282051282051282;0.0;0.15869361871372595;0.0007489548730750863;22
Jennifer Hudson;0.001282051282051282;0.0;0.14564113829931052;0.0002067360308764009;164
Mariah Carey;0.001282051282051282;0.0;0.14564113829931052;0.0002067360308764009;164
Diego & Victor Hugo;0.001282051282051282;0.0009341951612637949;0.11067014916173569;8.907680769067577e-06;84
Sickick;0.001282051282051282;0.0;0.1535194658990509;0.0003949832444428748;130
benny blanco;0.001282051282051282;0.0;0.14701048020632906;0.00014601719681502838;8
Topic;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;95
ATB;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;95
Gera MX;0.001282051282051282;0.0009341951612637949;0.11124957402645683;2.240767316646521e-05;154
AgroPlay;0.001282051282051282;1.1512968536701697e-06;0.0973107182859414;2.3549924998605625e-06;85
Dilsinho;0.001282051282051282;2.5829775669416463e-05;0.09749389140271493;1.074127580112977e-06;85
Wall Hein;0.001282051282051282;0.0;0.0017094017094017094;1.9484489050075776e-18;19
MC Caverinha;0.001282051282051282;0.0;0.0017094017094017094;1.9484489050075776e-18;19
Kirsty MacColl;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;45
Data Luv;0.000641025641025641;0.0;0.14417155130881643;0.00012086695438365414;22
anders;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22;169
Brandy;0.000641025641025641;0.0;0.12822189028672085;5.593344561348897e-05;164
Baby Goth;0.000641025641025641;0.0;0.14974667092935975;0.00030454890860860776;5
Tove Lo;0.000641025641025641;0.0;0.14280511406566895;0.0003944341164604739;161
Felipe Araújo;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;163
Aazar;0.000641025641025641;0.0;0.1331455779118054;5.454535700151963e-05;8
Popcaan;0.000641025641025641;0.0;0.15326393137101477;0.0005627960091175468;5
John Mayer;0.000641025641025641;0.0;0.12822189028672085;5.593344561348897e-05;164
88-Keys;0.000641025641025641;0.0;0.12145655531629443;1.0229331911289302e-05;164
Swizz Beatz;0.000641025641025641;0.0;0.15536146923942198;0.0011592465039851957;164
Wyclef Jean;0.000641025641025641;0.0;0.14643896040344176;0.003253827511813791;80
Renn da Penha;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;162
Chelsea Cutler;0.000641025641025641;0.0;0.13638875525396263;6.578493135407606e-05;84
The Pogues;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;45
Mike Yung;0.000641025641025641;0.0;0.13850878771905012;0.00026791947708871633;154
AYLIVA;0.000641025641025641;0.0;0.10203128255639951;3.654920047128631e-07;22
John Williams;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;47
Teddy Geiger;0.000641025641025641;0.0;0.1352976452119309;0.00015804128188990144;5
Lizzo;0.000641025641025641;0.0;0.15072718750874442;0.00042390194677219685;164
Boris Karloff;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;48
The Puppini Sisters;0.000641025641025641;0.0;0.0019631410256410256;1.7905670169113035e-19;144
Wolfine;0.000641025641025641;0.0;0.15615188937687524;0.0068553291172701635;80
Winona Oak;0.000641025641025641;0.0;0.1331455779118054;5.454535700151963e-05;8
Stevie Wonder;0.000641025641025641;0.0;0.13733809693786492;0.00017722817767162777;164
Justin Mylo;0.000641025641025641;0.0;0.13850878771905012;0.00026791947708871633;154
La Adictiva;0.000641025641025641;0.0;0.11016991184832182;2.4003540394955825e-05;0
Liz Gillies;0.000641025641025641;0.0;0.1456155468148088;0.00019600432169500964;164
Fren;0.000641025641025641;0.0;0.0009615384615384616;1.871398819499591e-21;170
Baby Rasta;0.000641025641025641;0.0;0.15848117745708107;0.010403462564233454;80
Veysel;0.000641025641025641;0.0;0.10496492424611488;1.1376878128374826e-06;22
Henri René and His Orchestra;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22;46
Udo Lindenberg;0.000641025641025641;0.0;0.09197536924784426;3.8783477930325734e-08;22
Edgardo Nuñez;0.000641025641025641;0.0;0.11759586730851099;5.922303817863154e-05;0
TWISTED;0.000641025641025641;0.0;0.11015526743627235;7.908698658975882e-06;154
The Andrews Sisters;0.000641025641025641;0.0;0.0014652014652014652;3.2290383142308817e-19;42
Nate Dogg;0.000641025641025641;0.0;0.14300225658724364;0.00014985262284162852;58
Haze;0.000641025641025641;0.0;0.16647209259202025;0.012980255937016818;6
Mykola Dmytrovych Leontovych;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;47
Miguel;0.000641025641025641;0.0;0.13638875525396263;6.578493135407606e-05;84
London Grammar;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22;159
Ferrugem;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;163
Emani 22;0.000641025641025641;0.0;0.14974667092935975;0.00030454890860860776;5
Blake Shelton;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;44
Kodie Shane;0.000641025641025641;0.0;0.14974667092935975;0.00030454890860860776;5
ACRAZE;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;39
Sorana;0.000641025641025641;0.0;0.13668119362082745;0.0005746543103312749;161
Bradley Cooper;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22;32
Maggie Rogers;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;28
BYOR;0.000641025641025641;0.0;0.137932436238861;0.00020257263818475486;93
Earth;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;36
Wind & Fire;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;36
MC Gury;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;168
Zach Bryan;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;28
Colby O'Donis;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22;32
BLACKPINK;0.000641025641025641;0.0;0.15742744622398877;0.0014708381337822038;154
Måneskin;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;29
Eliza Rose;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;37
Willy William;0.000641025641025641;0.0;0.17741341830937205;0.01120036682949165;6
Tom Morello;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;29
The Boy Next Door;0.000641025641025641;0.0;0.11009672869975778;7.822418816532579e-06;154
Lost Frequencies;0.000641025641025641;0.0;0.11496921155980533;3.644784376047231e-06;30
Timbaland;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;38
Humberto & Ronaldo;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22;166
Thalia;0.000641025641025641;0.0;0.15550723905480895;0.006224091765976861;154
Nelly Furtado;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;38
Interplanetary Criminal;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;37
FP do Trem Bala;0.000641025641025641;0.0;0.09631544362192897;1.0386397051727073e-06;70
Cherish;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;39
Gwen Stefani;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;44
Jack & Jack;0.000641025641025641;0.0;0.13145591321749314;0.0001081314389601741;164
Sophia Somajo;0.000641025641025641;0.0;0.13668119362082745;0.0005746543103312749;161
MC L da Vinte;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;168
Vanessa Paradis;0.000641025641025641;0.0;0.09648365082350412;2.096125361351938e-07;126
Nemir;0.000641025641025641;0.0;0.09648365082350412;2.096125361351938e-07;126
Aloe Blacc;0.000641025641025641;0.0;0.09948356265583155;1.7934169839717397e-07;160
Mc Livinho;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;162
TrifeDrew;0.000641025641025641;0.0;0.15423377571618777;0.0008505578465615877;130
Kelsea Ballerini;0.000641025641025641;0.0;0.1331455779118054;5.454535700151963e-05;8
Jess Glynne;0.000641025641025641;0.0;0.13265536688379653;7.591072966219424e-05;154
Tony Dize;0.000641025641025641;0.0;0.1654087977890373;0.013255665204006286;6
Why Don't We;0.000641025641025641;0.0;0.0014652014652014652;1.6823325340346334e-17;4
Márcia Fellipe;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22;166
DJ SpinKing;0.000641025641025641;0.0;0.15423377571618777;0.0008505578465615877;130
Frank Sinatra;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;41
Miggy Dela Rosa;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;34
Bobby Shmurda;0.000641025641025641;0.0;0.15423377571618777;0.0008505578465615877;130
Mc Tato;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;24
James Hype;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;34
Mert Demir;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;33
Mabel Matiz;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;33
DENNIS;0.000641025641025641;0.0;0.1300530566420397;0.0001709421593330165;84
B. Swanson Quartet;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;41
Os Gemeos da Putaria;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;21
Nicky Romero;0.000641025641025641;0.0;0.1322320212100011;5.879451810246591e-05;87
Damian Lemar Hudson;0.000641025641025641;0.0;0.14354721581899824;0.00010070209038308704;2
The Dap-Kings Horns;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;182
El Chacal;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;183
IAmChino;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;183
Shelley FKA DRAM;0.000641025641025641;0.0;0.14832612796188954;0.00028674228976465984;154
Louis Tomlinson;0.000641025641025641;0.0;0.1322320212100011;5.879451810246591e-05;87
MIMI;0.000641025641025641;0.0;0.11435050047234398;3.583451457681295e-06;5
Iggy Azalea;0.000641025641025641;0.0;0.15802785601126562;0.0032739935128705843;84
Killer Mike;0.000641025641025641;0.0;0.14354721581899824;0.00010070209038308704;2
Billie Eilish;0.000641025641025641;0.0;0.15562405200433369;0.0007541236433621181;2
Ansel Elgort;0.000641025641025641;0.0;0.14354721581899824;0.00010070209038308704;2
Eden Muñoz;0.000641025641025641;0.0;0.11034594899108881;2.616261146799194e-05;0
Lucy Rose;0.000641025641025641;0.0;0.14354721581899824;0.00010070209038308704;2
Neil deGrasse Tyson;0.000641025641025641;0.0;0.14354721581899824;0.00010070209038308704;2
Jay Rock;0.000641025641025641;0.0;0.14038591850297763;0.00013192464884497596;84
Phoebe Ryan;0.000641025641025641;0.0;0.1331455779118054;5.454535700151963e-05;8
Charly Black;0.000641025641025641;0.0;0.16261736203357083;0.010553128933023173;6
Kesha;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;182
Matoma;0.000641025641025641;0.0;0.09407402394404324;6.555556197699443e-08;181
Giggs;0.000641025641025641;0.0;0.15326393137101477;0.0005627960091175468;5
Gesaffelstein;0.000641025641025641;0.0;0.1566833195165583;0.0010223004628494158;164
HUGEL;0.000641025641025641;0.0;0.129707008439987;0.00015228641628457307;154
Dina Rae;0.000641025641025641;0.0;0.14300225658724364;0.00014985262284162852;58
ROZES;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22;189
dazy;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;9
Nicky Youre;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;9
Gavin James;0.000641025641025641;0.0;0.13668119362082745;0.0005746543103312749;161
Skip Marley;0.000641025641025641;0.0;0.15045353611530082;0.0006636305549897984;5
LE SSERAFIM;0.000641025641025641;0.0;0.1448266474874304;0.0011492629588027007;22
Bomba Estéreo;0.000641025641025641;0.0;0.1654087977890373;0.013255665204006286;6
JP Cooper;0.000641025641025641;0.0;0.13145591321749314;0.0001081314389601741;164
Thomas Rhett;0.000641025641025641;0.0;0.11168437694381089;3.06880916279135e-06;149
Lucenzo;0.000641025641025641;0.0;0.13498909870061523;0.0008056875788270626;80
Milo j;0.000641025641025641;0.0;0.12199294522642086;0.0001571910899379232;87
Linkin Park;0.000641025641025641;0.0;0.14334856891940442;0.0002520202232765568;5
Shawn Hook;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;180
Vanessa Hudgens;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;180
Chino & Nacho;0.000641025641025641;0.0;0.16261736203357083;0.010553128933023173;6
Yahritza Y Su Esencia;0.000641025641025641;0.0;0.13562979982374418;0.0006962300900551139;0
DJ Ak beats;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;24
Zayion McCall;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;191
Hook N Sling;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22;189
Arrhult;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;190
Joakim Lundell;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;190
Bipolar Sunshine;0.000641025641025641;0.0;0.1497196164269335;0.0007049190498222886;164
XYLØ;0.000641025641025641;0.0;0.1331455779118054;5.454535700151963e-05;8
kai;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22;159
Zay Hilfigerrr;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;191
Jeremih;0.000641025641025641;0.0;0.1382084851439421;0.00012180149505019263;58
CMC$;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;188
PinkPantheress;0.000641025641025641;0.0;0.13158114908273688;5.259578726883447e-05;35
Rema;0.000641025641025641;0.0;0.1270814410248546;2.1057105809250242e-05;2
TWENTY88;0.000641025641025641;0.0;0.1382084851439421;0.00012180149505019263;58
Dante Klein;0.000641025641025641;0.0;0.12962585279572608;0.0001506252807339708;154
Marc E. Bassy;0.000641025641025641;0.0;0.13906663482515136;0.00019000654920025027;6
Young Miko;0.000641025641025641;0.0;0.14880554442863653;0.006118861720659951;80
Yng Lvcas;0.000641025641025641;0.0;0.12966641791942995;0.0004153103295443612;0
DVBBS;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;188
Mura Masa;0.000641025641025641;0.0;0.1453091490308744;0.000295232246511258;6
FRENSHIP;0.000641025641025641;0.0;0.11262545215045894;2.835699402885826e-06;8
Flo Rida;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;185
MC Eiht;0.000641025641025641;0.0;0.14038591850297763;0.00013192464884497596;84
Axwell /\ Ingrosso;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;184
Kid Ink;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;184
Louane;0.000641025641025641;0.0;0.1331455779118054;5.454535700151963e-05;8
Florida Georgia Line;0.000641025641025641;0.0;0.1331455779118054;5.454535700151963e-05;8
Alejandro Fernández;0.000641025641025641;0.0;0.12892004930352782;0.0006385736305755553;87
99 Percent;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;185
Stephen Sanchez;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;1
Bahari;0.000641025641025641;0.0;0.1099798376805676;2.7497122704652468e-06;149
Dyo;0.000641025641025641;0.0;0.11435050047234398;3.583451457681295e-06;5
Dakota;0.000641025641025641;0.0;0.13145591321749314;0.0001081314389601741;164
Em Beihold;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;1
Hot Shade;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;186
Mike Perry;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;186
Jillian Edwards;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;187
Thomas Gold;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;187
ALMA;0.000641025641025641;0.0;0.1484323978010168;0.000338438691865783;164
Kollegah;0.000641025641025641;0.0;0.12770813329065756;4.94139638236286e-05;126
Moelogo;0.000641025641025641;0.0;0.13145591321749314;0.0001081314389601741;164
Dagny;0.000641025641025641;0.0;0.1069011967135032;1.050882038396095e-06;167
Louis Prima;0.000641025641025641;0.0;0.12506762404513685;2.5393169858524916e-05;2
Jon Batiste;0.000641025641025641;0.0;0.12962585279572608;5.9780709591251284e-05;164
Tony Williams;0.000641025641025641;0.0;0.13050363416111446;3.101805073366779e-05;130
Showtek;0.000641025641025641;0.0;0.1572482119398628;0.0027403051729923637;154
Yasiin Bey;0.000641025641025641;0.0;0.12506762404513685;2.5393169858524916e-05;2
Paloma Faith;0.000641025641025641;0.0;0.12346514852846795;1.9632719442577254e-05;3
El Padrinito Toys;0.000641025641025641;0.0;0.09586974513223935;1.3585872448236956e-06;0
Nego do Borel;0.000641025641025641;0.0;0.15615188937687524;0.0068553291172701635;80
So!YoON!;0.000641025641025641;0.0;0.10191834668836267;4.3290371441031514e-07;16
MC MM;0.000641025641025641;0.0;0.001153846153846154;9.51352398014766e-20;174
Vince Staples;0.000641025641025641;0.0;0.14467494359690586;0.0002650577229594469;22
Christine and the Queens;0.000641025641025641;0.0;0.13503309058547774;5.571951769599478e-05;154
MC Xenon;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;21
Pi'erre Bourne;0.000641025641025641;0.0;0.1284404954933473;3.083368700588423e-05;164
J-AX;0.000641025641025641;0.0;0.0868838411536042;5.134664750319482e-08;141
Enrique Iglesias;0.000641025641025641;0.0;0.13411524145057077;0.0005548453529886004;15
SYML;0.000641025641025641;0.0;0.12962585279572608;5.9780709591251284e-05;164
King Khalil;0.000641025641025641;0.0;0.12242548041410502;1.2013296232990454e-05;22
Yo Gotti;0.000641025641025641;0.0;0.15872401396726238;0.0008873723483198897;6
DJ Durel;0.000641025641025641;0.0;0.15012646321070233;0.000401882547211577;5
Mikky Ekko;0.000641025641025641;0.0;0.13941757687131173;0.00014151103178883088;5
Arthur Hanlon;0.000641025641025641;0.0;0.16248981900452486;0.01294552752464029;6
Brando;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22;169
Rudimental;0.000641025641025641;0.0;0.14280511406566895;0.0003944341164604739;161
Carla Morrison;0.000641025641025641;0.0;0.15994944545899958;0.008375728507931451;6
HARDY;0.000641025641025641;0.0;0.12552227763148696;2.0352152797134606e-05;5
Maldy;0.000641025641025641;0.0;0.15994944545899958;0.008375728507931451;6
Michael Jackson;0.000641025641025641;0.0;0.15326393137101477;0.0005627960091175468;5
MC Rita;0.000641025641025641;0.0;0.11040475312058046;8.877162971768645e-06;84
Eric Church;0.000641025641025641;0.0;0.12552227763148696;2.0352152797134606e-05;5
Yuridia;0.000641025641025641;0.0;0.09652860534922271;1.1605234100146667e-06;158
Brandi Carlile;0.000641025641025641;0.0;0.14012480164407792;0.00016806038758832777;161
Banx & Ranx;0.000641025641025641;0.0;0.12346514852846795;1.9632719442577254e-05;3
Mala Rodríguez;0.000641025641025641;0.0;0.15233420531674208;0.0009456570011871815;5
Marvin Gaye;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;173
Tammi Terrell;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;173
Cordae;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22;20
Leo Lewis;0.000641025641025641;0.0;0.09948356265583155;1.7934169839717397e-07;160
Justin Jesso;0.000641025641025641;0.0;0.13638875525396263;6.578493135407606e-05;84
Burak Yeter;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;178
Gente De Zona;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;177
Jesse & Joy;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;177
L.V.;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;12
Coolio;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;12
La Kelly;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;11
Rik Rok;0.000641025641025641;0.0;0.10308472159759632;2.006605296375851e-05;155
Cartel De Santa;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;11
Danelle Sandoval;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;178
PR1ISVX;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;18
Zoe Nash;0.000641025641025641;0.0;0.13906663482515136;0.00019000654920025027;6
El Chachito;0.000641025641025641;0.0;0.11034594899108881;2.616261146799194e-05;0
Kash Doll;0.000641025641025641;0.0;0.1382084851439421;0.00012180149505019263;58
James Blunt;0.000641025641025641;0.0;0.129707008439987;0.00015228641628457307;154
Craig David;0.000641025641025641;0.0;0.12521880884301556;2.0222769612577386e-05;2
Quintino;0.000641025641025641;0.0;0.001153846153846154;5.2102512426701245e-21;152
The Night Game;0.000641025641025641;0.0;0.13638875525396263;6.578493135407606e-05;84
Carge;0.000641025641025641;0.0;0.12459751570035738;3.081071568929956e-05;130
Jasiel Nuñez;0.000641025641025641;0.0;0.12966641791942995;0.0004153103295443612;0
LISA;0.000641025641025641;0.0;0.10387291011820969;4.462580584923386e-07;15
Tee Grizzley;0.000641025641025641;0.0;0.14377135269310842;0.00024077656321831164;5
Kanii;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;18
The tiol;0.000641025641025641;0.0;0.13869423881557771;0.00012417691566945707;5
Joey Monta;0.000641025641025641;0.0;0.1410790052643985;0.003621514656815638;155
Dalmata;0.000641025641025641;0.0;0.1410790052643985;0.003621514656815638;155
Simone & Simaria;0.000641025641025641;0.0;0.1300530566420397;0.0001709421593330165;84
Alex Sensation;0.000641025641025641;0.0;0.16248981900452486;0.01294552752464029;6
AJR;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;176
Rivers Cuomo;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;176
IU;0.000641025641025641;0.0;0.09948356265583155;1.728947697609432e-07;16
Chino Pacas;0.000641025641025641;0.0;0.11759586730851099;5.922303817863154e-05;0
William Singe;0.000641025641025641;0.0;0.13145591321749314;0.0001081314389601741;164
Lil Xan;0.000641025641025641;0.0;0.1518596439294625;0.0009429282768806262;161
Young Sinatra;0.000641025641025641;0.0;0.14354721581899824;0.00010070209038308704;2
Colde;0.000641025641025641;0.0;0.10191834668836267;4.3290371441031514e-07;16
Ugly God;0.000641025641025641;0.0;0.14377135269310842;0.00024077656321831164;5
Thurl Ravenscroft;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;48
MC Zaquin;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;108
Louis Armstrong;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;49
Esprit Ange Andraos;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;123
King Von;0.000641025641025641;0.0;0.1509193365367104;0.00043929941806152267;5
Eric Land;0.000641025641025641;0.0;0.11169943077545179;1.0705080861268509e-05;85
Purple Disco Machine;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;121
Sophie and the Giants;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24;121
Kacey Musgraves;0.000641025641025641;0.0;0.12376016680452165;2.1502361228738455e-05;154
AJ Mitchell;0.000641025641025641;0.0;0.12954479864359494;0.00015012984841196098;154
